lipid,type,mean1,mean2,logFC,logCPM,LR,PValue,FDR,Z1_sum,Z2_sum,Z3_sum,Z4_sum,Z5_sum,K1_sum,K2_sum,K3_sum
PS(18:1_20:1),PS,2034824.2,3076343.3333333335,0.14451378932202882,5.591396630301879,0.09049685660722284,0.763546453123288,0.9957257652147417,2125120,1987900,1972421,2165570,1923110,3037580,3389440,2802010
PS(18:1_20:4),PS,1845422.2,2355382.3333333335,-0.08036019225457827,5.351473063434671,0.027629208223465276,0.867983537021747,0.9957257652147417,1615435,1500947,2006296,2138755,1965678,2520921,2342033,2203193
PS(18:1_22:1),PS,3307172,5022370,0.15242981695627272,6.293559298987488,0.10072463383242747,0.7509617720107354,0.9957257652147417,3654230,2804280,4040090,3872170,2165090,3523990,5759920,5783200
PS(18:1_22:6),PS,8358052,9218260,-0.2884176107189378,7.450622269648119,0.3511808471335076,0.5534454411422706,0.9957257652147417,7061880,6317940,9313340,10221740,8875360,7313720,10246160,10094900
PS(18:1_23:1),PS,735196,972446.6666666666,-0.031111172402490582,4.042510904472545,0.004153658305003166,0.9486128092224874,0.9957257652147417,726340,622160,673220,875640,778620,993500,923200,1000640
PS(18:1_24:1),PS,784122.64,1277889.3333333333,0.26549031575480847,4.256503075776539,0.3072902416820365,0.5793477810697568,0.9957257652147417,808064,651490,809438,803670,847951.2,1278671,1234391,1320606
PS(18:1_24:6),PS,233988,301293.3333333333,-0.06666390934791461,2.3749456046888304,0.01902950005207199,0.8902819460560927,0.9957257652147417,190510,194960,274950,256280,253240,286510,288260,329110
PS(19:0_18:1),PS,877617.6,1382072.6666666667,0.22327695074021217,4.394240263805153,0.21689325520567704,0.6414173666575653,0.9957257652147417,790905,688931,934924,773193,1200135,1476950,1322422,1346846
PS(19:0_22:6),PS,494940,532330,-0.3315819804236713,3.371358920087459,0.4627892311615005,0.4963232992644053,0.9957257652147417,495900,466260,389460,654060,469020,460900,487770,648320
PS(20:0_18:1),PS,1982100,3549833.3333333335,0.402824208505672,5.650435376281553,0.7118462637950609,0.39883157760489646,0.9957257652147417,1935300,1597700,2135100,1976700,2265700,4380100,3532200,2737200
PS(20:0_22:6),PS,138512,163316.66666666666,-0.19956953071512465,1.5753779765882792,0.16912950156724077,0.6808866086482334,0.9957257652147417,138030,117430,128810,173370,134920,161090,168220,160640
PS(20:1_22:6),PS,126517,147190,-0.1885729762955001,1.418620343043939,0.15111123500196566,0.6974756762523782,0.9957257652147417,129930,43145,137140,174320,148050,133270,151440,156860
PS(20:3_20:4),PS,109459,97319.33333333333,-0.6241385077145739,1.1434073251980121,1.6046664156601906,0.20524316326100273,0.9957257652147417,46117,208310,47343,32825,212700,244970,7654,39334
PS(20:3_22:6),PS,206698.2,251319,-0.16815760489957499,2.182734949466612,0.1203215930740893,0.7286859573660766,0.9957257652147417,208992,219681,221184,190025,193609,342614,192683,218660
PS(20:4_22:6),PS,829590.2,920820,-0.2921249440713841,4.137717118578774,0.3601748163053955,0.5484091630362947,0.9957257652147417,831030,796200,906720,880950,733051,1056990,733130,972340
PS(20:5_22:6),PS,15017.3,19514,-0.03884237785182018,-1.5830730756331972,0.006469833207873421,0.9358910736572029,0.9957257652147417,8961.5,12131,17770,20800,15424,30070,16109,12363
PS(21:0_18:1),PS,1375030.86,1943242.5333333334,0.033009581665775396,4.998582788717602,0.0046932397350372135,0.9453818696978398,0.9957257652147417,1441096,1563403.3,1610334,1052213,1208108,2654126,1923569,1252032.6
PS(22:0_18:1),PS,4397756,7591500,0.3350762414991203,6.793655183773305,0.4910762065081822,0.4834476257812882,0.9957257652147417,4571100,5064000,4555200,5292900,2505580,8942700,5453400,8378400
PS(22:0_20:4),PS,80858.6,66297.66666666667,-0.7536395628087754,0.6753744653079611,2.3155061413323157,0.12808960099735436,0.9957257652147417,91064,115330,65409,70166,62324,132160,30207,36526
PS(22:3_22:6),PS,62121.6,65912.66666666667,-0.3739303282434981,0.38412721337914785,0.5867778846633378,0.4436678025105431,0.9957257652147417,35235,92522,54030,72193,56628,88081,65096,44561
PS(22:4_22:6),PS,4831020,4483000,-0.5425787959891462,6.58717528706185,1.2203665506765644,0.26928872829863953,0.9957257652147417,4288200,3992000,5178000,5497500,5199400,5238000,4565100,3645900
PS(22:5_22:6),PS,360010,533120,0.11713209939957062,3.0848906992967087,0.05936558907721445,0.8075014768800277,0.9957257652147417,356860,346220,423640,244790,428540,647800,474410,477150
PS(22:6_22:6),PS,2938834.92,3163990.2250333335,-0.3256133079428061,5.937097983664477,0.4464650751434842,0.5040184316285901,0.9957257652147417,2597064,2504010.6,3063013.2,3670418,2859668.8,3738734,2913192.1,2840044.5751
PS(23:0_18:1),PS,1605756.2,2813466,0.40055573886787643,5.320381506490056,0.7037828689092587,0.4015155074095269,0.9957257652147417,1767598,552732,1772495,1846793,2089163,3319190,2434848,2686360
PS(24:0_18:1),PS,2525918.6,3343576.6666666665,-0.04294650996796553,5.824439476235999,0.00790934458371062,0.929133968296332,0.9957257652147417,856894,3656656,2073804,4136132,1906107,1499813,4227860,4303057
PS(24:0_20:4),PS,24572.6,28820.666666666668,-0.1993262423040029,-0.9081741887171025,0.16869772968803431,0.6812717791900332,0.9957257652147417,17181,27644,22416,18824,36798,62213,10215,14034
PS(24:4_22:6),PS,427065.6,442684,-0.38680693829488205,3.13601184402007,0.6273502353610594,0.4283289340103358,0.9957257652147417,363344,337400,579970,497214,357400,635350,475780,216922
PS(24:5_22:6),PS,29990.8,25063.666666666668,-0.6877594030688284,-0.7830698009273961,1.9384915887140233,0.16383240867342705,0.9957257652147417,23121,24581,35895,27085,39272,32442,21691,21058
PS(25:0_18:1),PS,63182,108416.66666666667,0.34948686187993544,0.6488534407528693,0.534541654934146,0.4647036869627698,0.9957257652147417,74415,33969,77625,89257,40644,134880,107680,82690
PS(O-16:0_22:6),PS,64997.6,74770.66666666667,-0.24649524474395423,0.4776947954547905,0.2572161500447685,0.6120391800859275,0.9957257652147417,44444,72289,72146,58656,77453,80198,82371,61743
PS(O-16:1_22:6),PS,177137,180442.66666666666,-0.3991569669689689,1.8615906273534049,0.6674544893288605,0.4139404980498768,0.9957257652147417,154179,146165,192635,191108,201598,212492,130687,198149
PS(O-18:1_18:1),PS,105484.4,213632.66666666666,0.5683647804759575,1.5118447092953367,1.4263675632333515,0.23235817005553153,0.9957257652147417,151150,93008,67325,105352,110587,204930,183688,252280
PS(O-18:1_22:6),PS,595741.8,577647.3333333334,-0.45904287105758257,3.569020762433456,0.8789601079129725,0.348486655691098,0.9957257652147417,418580,403629,565910,978280,612310,421812,688960,622170
SM(d12:0_26:5),SM,154237.2,198376.66666666666,-0.13615712213899211,1.8062464704442902,0.07904383643595558,0.7785973796146333,0.9957257652147417,172400,230380,167620,87826,112960,198600,258670,137860
TG(14:0_14:0_16:0),TG,389871.8,376810.4,-0.49450453054318233,6.264582535601182,1.0173403778051773,0.3131507107551257,0.9957257652147417,344983,357150,424250,344116,478860,343839,434163,352429.2
TG(14:0_15:0_16:0),TG,162532,185566.66666666666,-0.24215865858514934,5.626585504339403,0.24832523558354574,0.6182568070166176,0.9957257652147417,147330,132910,161930,205340,165150,187730,196460,172510
TG(14:0_15:0_16:1),TG,79384,45993.666666666664,-1.2753819477897321,3.9049399381467973,6.332558573914793,0.011854118096874632,0.3635262883041554,71162,143190,63030,62274,57264,55328,36055,46598
TG(14:0_16:0_16:1),TG,767224.2,925740.6666666666,-0.2044595412947648,7.427826142366109,0.17746677173099057,0.6735593563703819,0.9957257652147417,872420,937780,774130,528291,723500,1032660,1027452,717110
TG(14:0_16:0_17:0),TG,182132,121216.66666666667,-1.0168365772451704,5.8128084777331965,4.121840048243676,0.0423330107289788,0.7599291682080097,175860,156080,148390,259740,170590,133370,107740,122540
TG(14:0_16:0_18:1),TG,10907484,14640200,-0.018467562240246514,8.702619989674266,0.0014645574868373812,0.9694727786819718,0.9957257652147417,10945500,8850020,11778200,12534300,10429400,14511800,17266400,12142400
TG(14:0_16:0_18:2),TG,320824,671556.6666666666,0.6263310947275793,5.261137279004829,1.7357034548141184,0.1876841495265625,0.9957257652147417,334350,246580,275110,285240,462840,849490,765330,399850
TG(14:0_16:0_22:6),TG,707268,876223.3333333334,-0.16990787663275994,3.9715963081662924,0.12282709310151674,0.7259882785678372,0.9957257652147417,844780,789490,795730,343730,762610,1000400,1099400,528870
TG(14:0_16:1_18:1),TG,965284,1125569,-0.25046157699387167,7.197456960151442,0.2655051392605787,0.6063630264394205,0.9957257652147417,1399490,762150,1151800,691560,821420,883107,1580970,912630
TG(14:0_22:6_22:6),TG,245740,384653.3333333333,0.20924636025347862,2.5559710979808545,0.19035571366319104,0.6626207249218398,0.9957257652147417,153290,245590,339140,367700,122980,408730,389480,355750
TG(15:0_15:0_18:1)+D7:(s),TG,194474000,180167666.66666666,-0.5535105124314219,15.74925980833518,1.2689847995963541,0.25995721721551573,0.9957257652147417,131916000,212860000,198234000,203200000,226160000,155471000,195376000,189656000
TG(15:0_16:0_16:0),TG,287332,313946.6666666667,-0.32321360395783294,5.795478106928519,0.4399752408778711,0.5071344057746673,0.9957257652147417,343290,266160,288560,265180,273470,333150,283130,325560
TG(15:0_16:0_16:1),TG,524780,457100,-0.657000408619618,7.060043812807357,1.7735611014146613,0.1829419780318084,0.9957257652147417,682040,522560,476060,500720,442520,466200,410000,495100
TG(15:0_16:0_17:0),TG,2006872.8,32610.333333333332,-6.437222829884067,5.518658905619221,92.3937109424814,7.103949098606303e-22,5.228506536574239e-19,24579,4731900,51199,5177900,48786,22589,64464,10778
TG(15:0_16:0_18:0),TG,145789.8,163761.56666666668,-0.2542341786076303,4.707904529048258,0.2734886962084744,0.6010010682959087,0.9957257652147417,122840,29679,179060,199790,197580,155570,329830,5884.7
TG(15:0_16:0_18:1),TG,865605.4,823510,-0.5106514199124562,6.308156670770895,1.0835650263739907,0.2979014020385662,0.9957257652147417,955577,683045,945770,1012200,731435,910714,752198,807618
TG(16:0_14:1_18:1),TG,161613.4,120242,-0.8363104397410803,4.788584840889451,2.8319726994182464,0.09240479011018905,0.9957257652147417,118250,81847,207180,196090,204700,48706,133090,178930
TG(16:0_16:0_16:0),TG,39346540,40991937,-0.3739393147221796,10.487535707054152,0.5868439917899005,0.443642129022895,0.9957257652147417,28335400,35961300,39748000,43692000,48996000,45156000,43543800,34276011
TG(16:0_16:0_17:0),TG,696971.4,735290.3333333334,-0.36901648364119255,6.485579245982452,0.5716891213343209,0.4495884842277188,0.9957257652147417,541373,523445,1047333,608115,764591,516549,1080316,609006
TG(16:0_16:0_18:0),TG,49051488,53872660,-0.30439597683784014,11.13117896641774,0.39074461985512754,0.5319082574749804,0.9957257652147417,44577010,43252770,47559250,53311940,56556470,44701850,60815940,56100190
TG(16:0_16:0_18:1),TG,43966960,52437333.333333336,-0.15805364636826796,10.104031116128404,0.10636664577652377,0.7443191928272329,0.9957257652147417,21909700,31153100,51378000,57494000,57900000,64412000,56583000,36317000
TG(16:0_16:0_18:2),TG,4231292,5207654,-0.12903490371142262,7.5150328492738305,0.07102356048346525,0.7898522661019474,0.9957257652147417,2480880,5418550,2133880,5990240,5132910,6387052,3502310,5733600
TG(16:0_16:0_20:3),TG,1610514,2110683.3333333335,-0.043269317688449604,6.233199011533294,0.008028092589298375,0.9286053833511576,0.9957257652147417,1631180,1357900,1214990,2310470,1538030,2506440,2134880,1690730
TG(16:0_16:0_20:4),TG,6419380,6948800,-0.3381032903957505,7.630835749982212,0.48095779212643197,0.4879887961827531,0.9957257652147417,6456800,6092400,5938800,7317800,6291100,6822000,8925000,5099400
TG(16:0_16:0_20:5),TG,147762,179866.66666666666,-0.14905590801571073,1.6803287120984292,0.0946520801021522,0.7583442696664061,0.9957257652147417,149050,109800,142890,190750,146320,188020,191930,159650
TG(16:0_16:0_22:6),TG,19208440.8,20716666,-0.32972394451060955,8.673656674535444,0.45767908955540026,0.4987106559060328,0.9957257652147417,18930328,16950402,19298992,21614190,19248292,21462210,19522441,21165347
TG(16:0_16:1_18:1),TG,11814414,10819303.333333334,-0.5774795326643817,9.236230991463367,1.3787403214713485,0.24031583296751527,0.9957257652147417,13258700,12370570,10187100,13385000,9870700,14496600,8939580,9021730
TG(16:0_16:1_20:4),TG,1473220,2054200,0.027212406116203874,5.438801133178449,0.003188327157363835,0.9549711587782893,0.9957257652147417,1604197,1333867,1338753,1652810,1436473,1869330,2610380,1682890
TG(16:0_16:1_22:6),TG,1791560,2449000,-0.019074772232374783,5.38717109819708,0.0015623901569501442,0.9684701626201543,0.9957257652147417,2523900,2164300,1237900,1132800,1898900,2995300,1794100,2557600
TG(16:0_17:0_16:1),TG,493892.4,445290.3333333333,-0.597605858148693,5.63049614185994,1.47421826509864,0.22468132403301774,0.9957257652147417,536432,436640,501000,509760,485630,453243,481250,401378
TG(16:0_17:0_18:0),TG,846739.76,946234.6666666666,-0.2760080407040351,6.100422497607558,0.3218785314003288,0.5704808974570257,0.9957257652147417,833422,724465,781436.8,1013208,881167,893149,944337,1001218
TG(16:0_17:0_18:1),TG,1147143.18,1312056.3333333333,-0.2580211857224428,5.805527332715268,0.2816327529642608,0.5956330442449913,0.9957257652147417,1313991.9,1104935,1119071,1023838,1173880,1625591,1192957,1117621
TG(16:0_17:0_18:2),TG,53009.6,44850.333333333336,-0.751928396450946,3.637166930346227,2.3052615402754935,0.12893657625484753,0.9957257652147417,90004,69563,24485,53666,27330,26354,78841,29356
TG(16:0_17:0_20:4),TG,56327.4,49975,-0.6275121116795147,0.1651855211769129,1.6215708346159001,0.20287289616415405,0.9957257652147417,67898,48994,46061,61901,56783,67115,62630,20180
TG(16:0_17:0_22:6),TG,214211.92,272117,-0.07012630065097816,2.233046313904477,0.02105305986796635,0.8846345032848865,0.9957257652147417,210499,137665.1,194605,346150,182140.5,307338,228358,280655
TG(16:0_17:1_18:1),TG,697645,911641.6666666666,-0.05271814550785606,6.422664913286579,0.011910420369476205,0.9130955159100528,0.9957257652147417,571639,674018,696180,795320,751068,963821,919717,851387
TG(16:0_18:0_16:1),TG,44423080,48691333.333333336,-0.2797886454047409,10.10783829169221,0.33067407362644197,0.5652624384365118,0.9957257652147417,18979400,36364000,51378000,57494000,57900000,64412000,45345000,36317000
TG(16:0_18:0_18:0),TG,7532016.76,9441077.666666666,-0.11485700374209377,8.29273656072654,0.056322897551983275,0.8124050906103412,0.9957257652147417,7737974,6680749,5661418,9715568.8,7864374,7485730,10973434,9864069
TG(16:0_18:0_18:1),TG,14518728.86,20663709,0.07154434096362984,8.53827743260849,0.022093196119289615,0.8818394428143317,0.9957257652147417,8356109,15172983,15821324,15345828.3,17897400,19425612,22838030,19727485
TG(16:0_18:0_18:2),TG,15189400,21564000,0.04783867665192169,9.04375334949176,0.009864942405171995,0.9208822806798225,0.9957257652147417,19318000,17938000,5039000,19017000,14635000,23950000,20291000,20451000
TG(16:0_18:0_19:0),TG,507444.6,633412.3333333334,-0.142890323316067,5.65763074536049,0.08701898905434158,0.76800166261271,0.9957257652147417,500981,597292,420839,516510,501601,587138,763992,549107
TG(16:0_18:0_19:1),TG,194374,267880,0.03382402540295289,3.097891620063226,0.004927595815625407,0.9440369924443444,0.9957257652147417,123460,210360,168830,221780,247440,274520,210810,318310
TG(16:0_18:0_20:0),TG,1246795.2,1137410,-0.5583512248049948,8.386031300089273,1.2907974310028796,0.25590104628877497,0.9957257652147417,1471920,856876,1076700,1421190,1407290,725147,897823,1789260
TG(16:0_18:0_20:1),TG,6850757,12104691.666666666,0.36632691110551174,8.281504986875813,0.5877675859942038,0.4432836800478168,0.9957257652147417,5780536,8483604,4715870,10713276,4560499,9682320,14998896,11632859
TG(16:0_18:0_20:3),TG,8475326,9521913.333333334,-0.28946475980312747,9.112048494128793,0.3537099406248898,0.5520204985193115,0.9957257652147417,10861300,9199480,7125980,6686360,8503510,12825620,6488400,9251720
TG(16:0_18:0_20:4),TG,10350120,11038133.333333334,-0.3389548881608871,8.082961753311373,0.48335521619612665,0.4869064593774424,0.9957257652147417,9753800,9035400,9892000,11104600,11964800,10906300,9040300,13167800
TG(16:0_18:0_21:0),TG,104473.2,104392.33333333333,-0.4506629433300709,4.047937528328762,0.8476520953631339,0.3572173982197514,0.9957257652147417,117220,99923,94443,105740,105040,83667,105450,124060
TG(16:0_18:0_21:1),TG,80511.8,119889.66666666667,0.1180926880426581,2.243332334639564,0.060343784230475705,0.8059533983571465,0.9957257652147417,75384,85131,26310,86054,129680,90124,200050,69495
TG(16:0_18:0_22:0),TG,269020,346623.3333333333,-0.07170805798845387,4.884095082446273,0.0220112320710657,0.8820572233083905,0.9957257652147417,244020,263440,239580,297100,300960,363800,299930,376140
TG(16:0_18:0_22:1),TG,645433.8,947067.9504666667,0.08925948893127987,5.100683431365945,0.03442201359038144,0.8528120148589593,0.9957257652147417,619108,912780,444431,769590,481260,1090183.8514,823010,928010
TG(16:0_18:0_22:3),TG,417910,647900,0.17317463841587363,4.357481300586227,0.13014441289916756,0.7182823536639906,0.9957257652147417,415860,450580,346960,510290,365860,528600,875460,539640
TG(16:0_18:0_22:4),TG,2670964,2762170.6666666665,-0.39452260724788785,6.288957821886988,0.6522747859528342,0.4193005564613794,0.9957257652147417,2531170,2363820,2483910,3110490,2865430,2327000,3353930,2605582
TG(16:0_18:0_22:6),TG,11547020,12782333.333333334,-0.2892844061960344,7.923550447392756,0.35327389340212034,0.5522656836217311,0.9957257652147417,11055000,9543100,10966000,13443000,12728000,11918000,13644000,12785000
TG(16:0_18:1_18:1),TG,7242060,9552400,-0.012160209147455433,7.8674584210949305,6.352225253478672e-4,0.9798925485156481,0.9957257652147417,6885000,3586400,5577900,10484000,9677000,8315900,11256000,9085300
TG(16:0_18:1_18:2),TG,5839902,8567466.666666666,0.10066039157187708,8.908380179112946,0.0438042396737055,0.8342182482041707,0.9957257652147417,8054400,5662400,3685510,6081000,5716200,9282400,7116000,9304000
TG(16:0_18:1_18:3),TG,802338,1017573.3333333334,-0.10408533262061384,4.185505284214476,0.04628450021645847,0.8296594719805156,0.9957257652147417,1142700,686650,634050,878350,669940,1240900,738520,1073300
TG(16:0_18:1_19:1),TG,513075,833401.6666666666,0.26150679506469593,4.983977812489083,0.29807990118052063,0.585088661608807,0.9957257652147417,527625,400252,568727,700240,368531,723325,913050,863830
TG(16:0_18:1_20:1),TG,5609000,8237266.666666667,0.0913357006809484,7.603098266785484,0.03604624454398464,0.8494200244160719,0.9957257652147417,6412500,6011900,4712200,5917300,4991100,7879600,9974800,6857400
TG(16:0_18:1_20:2),TG,8937320,7938466.666666667,-0.6403425680929374,8.895201867630098,1.6869932355497355,0.1939978015730725,0.9957257652147417,11055000,10082600,7822200,7155000,8571800,8099400,8575000,7141000
TG(16:0_18:1_20:3),TG,6415884,7770600,-0.1682125002827962,7.476909033123545,0.12040170690771168,0.7285992137904729,0.9957257652147417,6111600,6158000,5932220,6801200,7076400,7190200,8304000,7817600
TG(16:0_18:1_20:4),TG,10600696.38,14251706.333333334,-0.030071699333269846,8.663167087298342,0.0038806789995484703,0.9503278336301331,0.9957257652147417,10810140,10787894,10504623.9,13228110,7672714,9789699,18389730,14575690
TG(16:0_18:1_22:1),TG,1451188,2164443.3333333335,0.1362303073494194,5.411927571661872,0.08038425027639495,0.7767773606427866,0.9957257652147417,1575530,1425220,956890,1781400,1516900,2543200,1846930,2103200
TG(16:0_18:1_22:3),TG,2320582,3545966.6666666665,0.13769653048201344,6.440470567638435,0.08213031534124848,0.7744309654164534,0.9957257652147417,2876540,2836140,1700390,2264930,1924910,3724970,4077390,2835540
TG(16:0_18:1_22:5),TG,1796220,2448866.6666666665,-0.007725171406152395,5.375815156309249,2.5643296213118116e-4,0.9872236022071066,0.9957257652147417,1955000,1768400,1683600,2007300,1566800,2134900,2864400,2347300
TG(16:0_18:1_22:6),TG,46848000,50958300,-0.3261896909181084,9.938991407363464,0.4480297821957665,0.5032720673233575,0.9957257652147417,46124000,42428000,45876000,53752000,46060000,59100000,60660000,33114900
TG(16:0_18:1_24:1),TG,393022,709386.6666666666,0.40240835729703034,3.858592112376462,0.7103594197707622,0.39932451906573346,0.9957257652147417,394920,375770,362610,409010,422800,489540,846860,791760
TG(16:0_18:2_22:6),TG,4654840,6784533.333333333,0.10277367638075002,6.7700325457204045,0.04566798357757701,0.8307804756551054,0.9957257652147417,4274200,4466000,4545200,4889000,5099800,8032200,6260600,6060800
TG(16:0_19:0_18:1),TG,430482.94,618916.2,0.08809839454462183,4.420053458884176,0.0335300878914937,0.8547099617607847,0.9957257652147417,453346.7,338234,438006,544454,378374,429938.6,629045,797765
TG(16:0_20:0_20:1),TG,228272,405923.3333333333,0.3450962953403126,3.763356010537661,0.521113110942844,0.4703672464365481,0.9957257652147417,220140,394080,164600,200250,162290,545090,327210,345470
TG(16:0_20:1_20:4),TG,791866,629956.6666666666,-0.777106726230998,4.558709057839539,2.4573389252065825,0.1169768088514729,0.9957257652147417,870400,429310,937500,1043300,678820,337930,1126500,425440
TG(16:0_20:1_22:6),TG,5673940,7365266.666666667,-0.07235111874358152,6.985626740769863,0.022407567466723566,0.8810079558795058,0.9957257652147417,6108000,5096200,5691400,5599300,5874800,7136600,8012800,6946400
TG(16:0_20:2_22:6),TG,1113466,1535100,0.011923698783581228,4.67206854470445,6.121476284528526e-4,0.980261059395634,0.9957257652147417,1210700,1038600,1290300,1300800,726930,1163400,1617600,1824300
TG(16:0_20:4_20:4),TG,2443120,3392266.6666666665,0.03380711877703644,5.812155487911902,0.00492275352038779,0.9440644512116955,0.9957257652147417,2137100,2233000,2851100,2444500,2549900,4016100,3130300,3030400
TG(16:0_20:4_22:6),TG,3695320,4327266.666666667,-0.18293409940821714,6.305334965461147,0.14226586039069655,0.7060387507988781,0.9957257652147417,1934800,3897300,2701200,5376900,4566400,5233900,2295300,5452600
TG(16:0_21:0_18:1),TG,251245.2,313940,-0.1360797365008834,3.8604821536700076,0.07895457776248205,0.7787191648630382,0.9957257652147417,306220,249200,189026,221760,290020,256460,351980,333380
TG(16:0_22:0_18:1),TG,104736.24,276950,0.9073281670293438,3.169140201855982,3.6714239620721614,0.05535287467989001,0.9053270169866454,100180,180080,97132,143980,2309.2,302680,327830,200340
TG(16:0_22:1_22:6),TG,117155.8,163126.66666666666,0.05048768359264173,1.4109788090997717,0.010989375906811372,0.9165105267295274,0.9957257652147417,152670,47399,120050,148830,116830,166520,186660,136200
TG(16:0_22:4_22:6),TG,2112358,2630790,-0.1281313848063879,5.539548020560885,0.07003658188562323,0.7912835243972173,0.9957257652147417,2739420,1659000,1904820,2471500,1787050,2695570,2545490,2651310
TG(16:0_22:6_22:6),TG,9652880,11098433.333333334,-0.23872726934439714,7.6874895498812785,0.24139877232179585,0.623197668092969,0.9957257652147417,9538300,8462200,9674400,11303000,9286500,12270000,11054000,9971300
TG(16:0_23:0_18:1),TG,222844,299223,-0.023027765853079307,3.496920625283361,0.0022765004777065556,0.9619452230481884,0.9957257652147417,226047,261087,132278,239799,255009,187830,265299,444540
TG(16:1_16:0_22:4),TG,431254.84,2479094.4,2.050849157315585,6.8865377599593876,18.75977393937586,1.48261540321627e-5,0.0015588641953816782,1930.6,2131.5,2147600,2549.8,2062.3,2213.2,7038500,396570
TG(16:1_18:1_18:2),TG,191450,400916.6666666667,0.5836311733595149,5.597055074217231,1.5048660409346244,0.21992415743344867,0.9957257652147417,274320,243810,181260,223060,34800,478060,377580,347110
TG(16:1_18:1_20:5),TG,1961920,2600966.6666666665,-0.04981970848922123,5.50264220648988,0.010638631345880611,0.9178488896825502,0.9957257652147417,2523900,2164300,1105700,2116800,1898900,2995300,2250000,2557600
TG(16:1_18:1_22:6),TG,452148,577883.3333333334,-0.09685354472179328,3.347380397404281,0.04009392092112396,0.8412970576487733,0.9957257652147417,360330,520670,320020,579170,480550,431690,749120,552840
TG(16:1_20:4_22:6),TG,126524,173193.33333333334,0.012812190648857157,1.5231848719573564,7.066103636481497e-4,0.97879301549123,0.9957257652147417,122080,109030,130810,148830,121870,174480,183800,161300
TG(16:1_22:6_22:6),TG,401452.2,504813.3333333333,-0.0898030167313272,3.1365654752952112,0.03448436194316229,0.8526802987249729,0.9957257652147417,356454,294267,376950,495770,483820,691090,412920,410430
TG(16:2_17:0_18:0),TG,250806,380720,0.14954472796761342,4.376422180427321,0.09693138435036885,0.7555436402857195,0.9957257652147417,250390,252880,272490,203990,274280,409480,377840,354840
TG(17:0_18:0_20:4),TG,58403.4,70390,-0.15491647824366864,0.330194490357335,0.10219946804090885,0.749205983039057,0.9957257652147417,56627,39238,51490,93665,50997,60579,80512,70079
TG(17:0_18:1_18:2),TG,202548.8,258680,-0.11239014913827956,4.3642945510446145,0.05393674457566067,0.8163493925966268,0.9957257652147417,276640,201071,171239,201737,162057,301780,280730,193530
TG(17:0_18:1_20:4),TG,96644,116053.33333333333,-0.18763073643611838,1.0620327733747605,0.14961251585487867,0.6989059273241102,0.9957257652147417,79784,95599,88778,120219,98840,107845,170732,69583
TG(18:0_18:0_18:0),TG,483050,390436.6666666667,-0.7803704127289733,7.2585007517391125,2.477347148664032,0.11549691261250748,0.9957257652147417,676560,405490,469440,166790,696970,427350,557240,186720
TG(18:0_18:0_20:3),TG,31584.2,53083.333333333336,0.24733895988451216,0.45036526583458913,0.2664463327017561,0.6057256261517995,0.9957257652147417,43228,42600,31020,15253,25820,21302,77304,60644
TG(18:0_18:0_20:4),TG,2494322.6,3321903.3333333335,-0.0062202738331586585,5.879796906864254,1.6626921133600092e-4,0.9897119291821438,0.9957257652147417,1647605,2134340,1821568,3385700,3482400,3144000,3585160,3236550
TG(18:0_18:0_22:4),TG,124724.8,198856.66666666666,0.20770296074794709,1.6710081225144577,0.18754053642895352,0.6649715395168762,0.9957257652147417,156200,131040,112980,152560,70844,162890,235170,198510
TG(18:0_18:0_22:6),TG,1506878,1689323.3333333333,-0.26780806149392394,4.985849555858999,0.30320490430871616,0.5818801747208998,0.9957257652147417,1018810,1345560,1602220,1970380,1597420,1222920,2062910,1782140
TG(18:0_18:1_18:1),TG,1248736,1389590,-0.3130911986186764,5.279258296167726,0.41314010577002946,0.5203799992172471,0.9957257652147417,2054900,1362700,1285000,453780,1087300,2147700,329870,1691200
TG(18:0_18:1_20:1),TG,1899418.2,3529977.6666666665,0.4741526521564806,6.061578460697804,0.9891676187243059,0.3199459008697124,0.9957257652147417,1600475,1501741,1301835,2753352,2339688,3905966,3485950,3198017
TG(18:0_18:1_20:4),TG,5824383.6,7446986.666666667,-0.1209273216570271,7.122378089474379,0.062410244414725646,0.8027262241194335,0.9957257652147417,6931148,6558960,3755660,7095000,4781150,6529510,11936940,3874510
TG(18:0_18:1_22:3),TG,140456.8,237850,0.28161557898697703,2.1011354662964767,0.34601035460171925,0.5563803070110139,0.9957257652147417,219030,154910,66748,162710,98886,231240,306440,175870
TG(18:0_18:1_22:5),TG,363285.8,613680,0.2936979898575305,3.1872775183177544,0.37655756470492463,0.5394513519261932,0.9957257652147417,77009,565040,341260,539330,293790,757300,929570,154170
TG(18:0_18:1_22:6),TG,2960060,3682633.3333333335,-0.12739441696327655,6.020932144307711,0.06923662368469849,0.7924515142069894,0.9957257652147417,3054000,2548100,2845700,3415100,2937400,3568300,4006400,3473200
TG(18:0_18:1_24:1),TG,71267.4,82021.33333333333,-0.2346559899923107,0.6141655777640885,0.23328437915939082,0.6290991326970089,0.9957257652147417,81456,66494,33324,68333,106730,80561,70464,95039
TG(18:0_20:0_18:1),TG,363523.4,527098,0.07348493391266167,4.337420622719139,0.023310234288087983,0.8786530821844486,0.9957257652147417,355347,478585,306101,300944,376640,637864,436030,507400
