LipidMolec,LipidMolecGroup,ClassKey,SubClassKey,FAKey,FAGroupKey,CalcMass,BaseRt,MolFormula,MainIon,IonCnt,IsoCnt,PDBCnt,TotalSmpIDRate(%),TotalGrade,Z1_sum,Z2_sum,Z3_sum,Z4_sum,Z5_sum,K1_sum,K2_sum,K3_sum,blank_sum
PC(37:9),PC(37:9),PC,diacyl,(37:9),(37:9),785.4996,13.8972,C45 H72 N1 O8 P1,M+H,1,1,0,15.38,C,179738,860142.23854,668253.022534,819482.434,579363.031808,696846.1,1116915.6122,691854.0506,0
PC(38:0),PC(38:0),PC,diacyl,(38:0),(38:0),817.6561,33.6305,C46 H92 N1 O8 P1,M+H,1,2,10,30.77,C,1189650,1195880,719220,1283460,1710000,1021580,1998020,3364000,0
PC(38:1),PC(38:1),PC,diacyl,(38:1),(38:1),815.6404,28.3406,C46 H90 N1 O8 P1,M+Na,1,5,22,23.08,C,7933340,6937863,7946120,10206120,9469940,11840380,16713830,12215190,659.01918991
PC(38:2),PC(38:2),PC,diacyl,(38:2),(38:2),813.6248,23.2001,C46 H88 N1 O8 P1,M+H,1,4,19,7.69,C,45215460,33631030,30007320,27619580,30859950,46713910,74442180,34135060,36451
PC(38:3),PC(38:3),PC,diacyl,(38:3),(38:3),811.6091,20.567,C46 H86 N1 O8 P1,M+Na,1,3,19,7.69,C,4331500,4629100,4901100,5892200,5922800,4925500,7100000,8137800,1.0682e-6
PC(38:4),PC(38:4),PC,diacyl,(38:4),(38:4),809.5935,21.3255,C46 H84 N1 O8 P1,M+H,1,5,22,7.69,C,9040100,10037000,7525500,13012000,11032000,13301000,16893000,17736000,524.64
PC(38:5),PC(38:5),PC,diacyl,(38:5),(38:5),807.5778,18.5409,C46 H82 N1 O8 P1,M+H,1,5,24,15.38,C,6368270,3471400,6001800,15406700,11565200,10840400,16276900,9777900,0
PC(38:7),PC(38:7),PC,diacyl,(38:7),(38:7),803.5465,14.4079,C46 H78 N1 O8 P1,M+H,1,5,11,15.38,C,21121308,19910531,29079530,32397570,27738765,34783210,25136173,30371201,0.00163649396
PC(38:8),PC(38:8),PC,diacyl,(38:8),(38:8),801.5309,15.1757,C46 H76 N1 O8 P1,M+H,1,2,6,23.08,C,1305238.85,1603792,1905979,2723057,1613960,2917989,2546717,2291953,0
PC(39:0),PC(39:0),PC,diacyl,(39:0),(39:0),831.6717,35.5769,C47 H94 N1 O8 P1,M+H,1,1,6,30.77,C,363640,419170,414130,419450,429599,540550,676160,743300,0
PC(39:1),PC(39:1),PC,diacyl,(39:1),(39:1),829.6561,31.1453,C47 H92 N1 O8 P1,M+H,1,3,10,30.77,C,18121460,7985930,20179610,21781420,21684700,36549440,35530636,38290600,0
PC(39:10),PC(39:10),PC,diacyl,(39:10),(39:10),811.5152,30.3196,C47 H74 N1 O8 P1,M+HCOO,1,1,0,7.69,C,183070,169010,98302,212850,146110,360000,384850,188070,0
PC(39:2),PC(39:2),PC,diacyl,(39:2),(39:2),827.6404,26.2927,C47 H90 N1 O8 P1,M+H,1,5,12,7.69,C,1086091.8,1019518,873555,1243075.424,1065142.098,2016270,1416827,2078691,0
PC(39:4),PC(39:4),PC,diacyl,(39:4),(39:4),823.6091,20.886,C47 H86 N1 O8 P1,M+H,1,2,10,23.08,C,5429820,4816390,6745160,5957280,6636140,9437620,9733380,9805400,0
PC(39:5),PC(39:5),PC,diacyl,(39:5),(39:5),821.5935,16.4844,C47 H84 N1 O8 P1,M+H,1,4,8,61.54,C,4728360,3737220,5401970,6300120,3810917,6962180,7175730,6586673,31992.7
PC(39:6),PC(39:6),PC,diacyl,(39:6),(39:6),819.5778,17.8538,C47 H82 N1 O8 P1,M+H,1,3,6,15.38,C,5788200,4411600,6412500,6951400,5544700,2867300,6567600,2804800,1218.5
PC(39:7),PC(39:7),PC,diacyl,(39:7),(39:7),817.5622,15.6463,C47 H80 N1 O8 P1,M+H,1,2,2,7.69,C,2802560,2764150,4295090,5315000,3710300,5668910,4948000,2337550,0
PC(39:8),PC(39:8),PC,diacyl,(39:8),(39:8),815.5465,17.2413,C47 H78 N1 O8 P1,M+H,1,2,2,7.69,C,359530,187420,818750,707510,790790,344740,368870,306610,0
PC(39:9),PC(39:9),PC,diacyl,(39:9),(39:9),813.5309,15.7742,C47 H76 N1 O8 P1,M+H,1,1,0,7.69,C,876050,921010,1103800,1231900,1077700,1379800,1366500,1179300,0
PC(40:0),PC(40:0),PC,diacyl,(40:0),(40:0),845.6874,35.3052,C48 H96 N1 O8 P1,M+HCOO,1,2,9,30.77,C,58517,73478,26736,35821,43511,75856,85136,76286,0
PC(40:1),PC(40:1),PC,diacyl,(40:1),(40:1),843.6717,33.5497,C48 H94 N1 O8 P1,M+H,1,4,20,7.69,C,32972600,24841970,22993890,30071860,30516100,39560800,52245060,41294510,0
PC(40:10),PC(40:10),PC,diacyl,(40:10),(40:10),825.5309,14.8221,C48 H76 N1 O8 P1,M+H,1,1,3,23.08,C,554621,454350,489780,481280,432870,527850,608630,552910,0
PC(40:2),PC(40:2),PC,diacyl,(40:2),(40:2),841.6561,27.3827,C48 H92 N1 O8 P1,M+H,1,2,18,15.38,C,34557539,29890280,24083600,35686593,13900350,87189380.4,94722650,27294680,0
PC(40:3),PC(40:3),PC,diacyl,(40:3),(40:3),839.6404,25.9931,C48 H90 N1 O8 P1,M+H,1,1,20,15.38,C,2021800,2039100,2202200,1529700,713150,3759800,3639400,3854200,0
PC(40:4),PC(40:4),PC,diacyl,(40:4),(40:4),837.6248,21.8744,C48 H88 N1 O8 P1,M+H,1,4,24,61.54,C,9167730,9252130,11451400,13473140,11914010,10319260,13693130,11354140,0
PC(40:5),PC(40:5),PC,diacyl,(40:5),(40:5),835.6091,19.0477,C48 H86 N1 O8 P1,M+H,1,5,24,46.15,C,18487280,17483990,28502090,30144990,28711180,23661300,27782540,23968280,0
PC(40:6),PC(40:6),PC,diacyl,(40:6),(40:6),833.5935,15.4006,C48 H84 N1 O8 P1,M+Na,1,5,13,7.69,C,41448471,37119323.82,53735713,86491920,68138580,38476140,45078730,83934643,8.8905e-8
PC(40:7),PC(40:7),PC,diacyl,(40:7),(40:7),831.5778,16.2354,C48 H82 N1 O8 P1,M+H,1,4,12,15.38,C,181645180,162460170,191363460,215720560,312157630,167403810,229931720,83591010,32444.034770000002
PC(40:9),PC(40:9),PC,diacyl,(40:9),(40:9),827.5465,14.0201,C48 H78 N1 O8 P1,M+H,1,2,6,7.69,C,22384780,16656751,19621170,18743700,23320620,19976520,20275690,18461900,0
PC(41:1),PC(41:1),PC,diacyl,(41:1),(41:1),857.6874,36.7028,C49 H96 N1 O8 P1,M+H,1,6,6,15.38,C,274280,255310,238880,426010,504040,536200,656440,963400,0
PC(41:10),PC(41:10),PC,diacyl,(41:10),(41:10),839.5465,35.105,C49 H78 N1 O8 P1,M+HCOO,1,1,0,7.69,C,27508,31211,40903,44407,48636,61125,75217,81822,0
PC(41:2),PC(41:2),PC,diacyl,(41:2),(41:2),855.6717,30.3352,C49 H94 N1 O8 P1,M+H,1,3,6,15.38,C,7938240,7639530,8504600,9917560,8092530,12431580,16053080,21194350,315.9575711
PC(41:4),PC(41:4),PC,diacyl,(41:4),(41:4),851.6404,26.7435,C49 H90 N1 O8 P1,M+H,1,1,4,7.69,C,435810,476220,483990,576540,503170,771690,806110,844490,0
PC(41:6),PC(41:6),PC,diacyl,(41:6),(41:6),847.6091,21.1517,C49 H86 N1 O8 P1,M+H,1,1,2,46.15,C,1922550,1143820,1659490,1663720,1807490,2294640,1797570,3037200,0
PC(42:1),PC(42:1),PC,diacyl,(42:1),(42:1),871.703,37.7617,C50 H98 N1 O8 P1,M+H,1,3,15,7.69,C,884160,785840,608510,861980,1080260,1793540,1697230,2198500,0
PC(42:10),PC(42:10),PC,diacyl,(42:10),(42:10),853.5622,14.5368,C50 H80 N1 O8 P1,M+H,1,3,3,53.85,C,10859000,14866000,13101000,17427000,15214000,15156000,17877000,14636000,3281.8
PC(42:11),PC(42:11),PC,diacyl,(42:11),(42:11),851.5465,13.7067,C50 H78 N1 O8 P1,M+H,1,2,2,69.23,C,116333,178596,177523,247320,199840,242967,221540,203380,0
PC(42:2),PC(42:2),PC,diacyl,(42:2),(42:2),869.6874,32.7078,C50 H96 N1 O8 P1,M+H,1,3,16,7.69,C,10247650,8799932,10560854,10675378,12995000,18946266,21187042,20682344,0
PC(42:3),PC(42:3),PC,diacyl,(42:3),(42:3),867.6717,29.312,C50 H94 N1 O8 P1,M+H,1,1,6,15.38,C,879490,729900,940920,825590,1005000,1656000,1669200,1557900,0
PC(42:4),PC(42:4),PC,diacyl,(42:4),(42:4),865.6561,25.3297,C50 H92 N1 O8 P1,M+H,1,1,20,7.69,C,17708540,21386050,29907300,22013110,24738300,26079800,38373000,26314160,0
PC(42:5),PC(42:5),PC,diacyl,(42:5),(42:5),863.6404,23.8239,C50 H90 N1 O8 P1,M+H,1,2,9,7.69,C,4282490,9606100,12200400,12448900,9422100,9136400,13646900,11131300,0
PC(42:6),PC(42:6),PC,diacyl,(42:6),(42:6),861.6248,22.943,C50 H88 N1 O8 P1,M+H,1,2,8,53.85,C,622320,674580,635420,861740,947720,1092400,592560,1184000,0
PC(42:7),PC(42:7),PC,diacyl,(42:7),(42:7),859.6091,18.3642,C50 H86 N1 O8 P1,M+H,1,1,6,15.38,C,7651130,9429530,10164580,6101060,10046230,10362130,10188420,12014510,0
PC(42:8),PC(42:8),PC,diacyl,(42:8),(42:8),857.5935,16.5991,C50 H84 N1 O8 P1,M+H,1,4,4,7.69,C,4980136.8,2344181,3165365,2891375,3728450,3352510,4530514.41,7541450,1430.744522
PC(43:1),PC(43:1),PC,diacyl,(43:1),(43:1),885.7187,37.5629,C51 H100 N1 O8 P1,M+H,1,1,2,15.38,C,907730,1302110,940360,1351540,2061600,2303700,2719160,2382800,0
PC(43:2),PC(43:2),PC,diacyl,(43:2),(43:2),883.703,35.228,C51 H98 N1 O8 P1,M+H,1,2,2,7.69,C,195803,318390,397520,232660,202446,452400,674050,444490,0
PC(43:4),PC(43:4),PC,diacyl,(43:4),(43:4),879.6717,31.7558,C51 H94 N1 O8 P1,M+H,1,2,2,23.08,C,730063,699383,780756,1115536,815900,1515600,1622784,1859961,0
PC(43:5),PC(43:5),PC,diacyl,(43:5),(43:5),877.6561,25.8809,C51 H92 N1 O8 P1,M+H,1,1,0,7.69,C,1050820,847140,962901,1222309,1175470,2315700,1472400,1599960,0
PC(44:10),PC(44:10),PC,diacyl,(44:10),(44:10),881.5935,16.611,C52 H84 N1 O8 P1,M+H,1,4,2,7.69,C,85575,63609,85758,56949,73078,40488,4286700,36327,0
PC(44:11),PC(44:11),PC,diacyl,(44:11),(44:11),879.5778,14.9414,C52 H82 N1 O8 P1,M+H,1,1,0,84.62,C,1955377,1456792,2573380,3549980,2546855,2598909,2405570,2830070,0
PC(44:12),PC(44:12),PC,diacyl,(44:12),(44:12),877.5622,13.8869,C52 H80 N1 O8 P1,M+H,1,3,1,61.54,C,16265540,18527230,28950790,32006350,28850060,35097230,19487400,32032820,0
PC(44:13),PC(44:13),PC,diacyl,(44:13),(44:13),875.5465,13.4792,C52 H78 N1 O8 P1,M+H,1,1,0,7.69,C,4771002.9,1208066,1629584,1520064,1657066,1548284,1732567,1618019,0
PC(44:2),PC(44:2),PC,diacyl,(44:2),(44:2),897.7187,36.2031,C52 H100 N1 O8 P1,M+H,1,2,5,15.38,C,88721,72137,88481,1128400,39595,225220,270650,358220,0
PC(44:4),PC(44:4),PC,diacyl,(44:4),(44:4),893.6874,35.0235,C52 H96 N1 O8 P1,M+H,1,2,3,15.38,C,350930,659080,225860,728980,489240,567030,681630,626850,0
PC(44:5),PC(44:5),PC,diacyl,(44:5),(44:5),891.6717,28.2242,C52 H94 N1 O8 P1,M+H,1,2,2,30.77,C,3631934,5893172,5599600,9251930,8471980,7837935,9443310,11290260,0
PC(44:8),PC(44:8),PC,diacyl,(44:8),(44:8),885.6248,18.9721,C52 H88 N1 O8 P1,M+H,1,1,3,61.54,C,594070,779870,1025800,547720,538360,1259800,1173400,897000,0
PC(45:7),PC(45:7),PC,diacyl,(45:7),(45:7),901.6561,32.5682,C53 H92 N1 O8 P1,M+H,1,1,0,7.69,C,77602,132290,71477,60641,112430,252350,199970,166440,0
PC(46:12),PC(46:12),PC,diacyl,(46:12),(46:12),905.5935,15.4182,C54 H84 N1 O8 P1,M+H,1,1,0,7.69,C,536460,503980,600680,349380,705020,662010,608180,680720,0
PC(46:15),PC(46:15),PC,diacyl,(46:15),(46:15),899.5465,14.4117,C54 H78 N1 O8 P1,M+H,1,1,0,7.69,C,2408046,1965410,3540420,2895336,3225010,1315080.05,1145500.12,1225305.2,0
PC(50:3),PC(50:3),PC,diacyl,(50:3),(50:3),979.7969,40.6375,C58 H110 N1 O8 P1,M+H,1,1,0,15.38,C,89365,78262,103980,105440,69796,113230,71919,94322,0
PC(50:4),PC(50:4),PC,diacyl,(50:4),(50:4),977.7813,38.7499,C58 H108 N1 O8 P1,M+H,1,1,0,30.77,C,1076080,1060280,1230760,1549860,1480120,1585280,1664000,1690200,0
PC(50:6),PC(50:6),PC,diacyl,(50:6),(50:6),973.75,35.7262,C58 H104 N1 O8 P1,M+H,1,1,0,15.38,C,420797.3,300526,533675,551913,422273,768170,531604,818890,0
PC(O-13:1_18:0),PC(O-31:1),PC,alkyl-acyl,(O-13:1_18:0),(O-31:1),703.5516,25.4951,C39 H78 N1 O7 P1,M+H,1,2,0,7.69,C,8364500,7852200,5922600,9785700,11934000,10254000,10607000,11477000,0
PC(O-13:1_20:4),PC(O-33:5),PC,alkyl-acyl,(O-13:1_20:4),(O-33:5),723.5203,18.7088,C41 H74 N1 O7 P1,M+H,1,2,0,15.38,C,44181000,45389000,53054000,61552000,56464000,54354000,65174000,66273000,6446.6
PC(O-13:1_22:4),PC(O-35:5),PC,alkyl-acyl,(O-13:1_22:4),(O-35:5),751.5516,21.1147,C43 H78 N1 O7 P1,M+H,2,3,0,23.08,B,8377300,21009000,37557000,36335000,27633000,11411000,40879000,41389000,264.63
PC(O-13:1_22:5),PC(O-35:6),PC,alkyl-acyl,(O-13:1_22:5),(O-35:6),749.5359,20.0176,C43 H76 N1 O7 P1,M+H,1,2,0,7.69,C,2253910,1557170,1484040,3024420,2653610,3266830,2308010,2714200,0
PC(O-13:1_22:6),PC(O-35:7),PC,alkyl-acyl,(O-13:1_22:6),(O-35:7),747.5203,18.0387,C43 H74 N1 O7 P1,M+H,1,2,0,15.38,C,179070730,227714500,280219030,298975800,307447110,339903240,402669600,352437700,3307.82600022463
PC(O-14:0_20:4),PC(O-34:4),PC,alkyl-acyl,(O-14:0_20:4),(O-34:4),739.5516,19.2273,C42 H78 N1 O7 P1,M-CH3,1,1,0,7.69,C,2262500,1366320,2268096,2831600,2412451,2264354,1939130,2750850,0
PC(O-14:1_16:0),PC(O-30:1),PC,alkyl-acyl,(O-14:1_16:0),(O-30:1),689.5359,21.5442,C38 H76 N1 O7 P1,M-CH3,1,1,0,30.77,C,1363460,1075400,1436760,2655600,2686000,2254400,1931850,2318200,0
PC(O-14:1_18:1),PC(O-32:2),PC,alkyl-acyl,(O-14:1_18:1),(O-32:2),715.5516,21.7724,C40 H78 N1 O7 P1,M-CH3,1,2,0,7.69,C,21507900,19316600,23082500,24270200,24337200,29646800,17639900,17343900,0
PC(O-14:1_20:4),PC(O-34:5),PC,alkyl-acyl,(O-14:1_20:4),(O-34:5),737.5359,20.1902,C42 H76 N1 O7 P1,M+H,1,1,0,7.69,C,586810,685200,746570,1119600,820860,636250,1268000,1094000,3.9916
PC(O-14:1_22:4),PC(O-36:5),PC,alkyl-acyl,(O-14:1_22:4),(O-36:5),765.5672,22.8293,C44 H80 N1 O7 P1,M+H,1,6,0,15.38,C,3802020,2881830,3320041,5080970,4562350,5355813,6289520,5621500,0
PC(O-14:1_22:5),PC(O-36:6),PC,alkyl-acyl,(O-14:1_22:5),(O-36:6),763.5516,19.9922,C44 H78 N1 O7 P1,M-CH3,1,4,0,15.38,C,393970,651170,830730,829340,719640,626550,885410,697900,0
PC(O-14:1_22:6),PC(O-36:7),PC,alkyl-acyl,(O-14:1_22:6),(O-36:7),761.5359,19.01,C44 H76 N1 O7 P1,M+H,1,3,0,15.38,C,623200,335480,471090,480810,382770,550760,488640,405150,0
PC(O-14:2_22:6),PC(O-36:8),PC,alkyl-acyl,(O-14:2_22:6),(O-36:8),759.5203,16.9532,C44 H74 N1 O7 P1,M+H,1,1,0,38.46,C,161360,130930,134630,206250,148770,92103,125510,206070,0
PC(O-14:2_23:1),PC(O-37:3),PC,alkyl-acyl,(O-14:2_23:1),(O-37:3),783.6142,30.4511,C45 H86 N1 O7 P1,M+Na,1,3,0,7.69,C,514890,509770,495240,524420,509330,958810,896030,884300,0
PC(O-15:0_16:0),PC(O-31:0),PC,alkyl-acyl,(O-15:0_16:0),(O-31:0),705.5672,26.205,C39 H80 N1 O7 P1,M+H,1,1,0,7.69,C,656270,511660,777090,1002100,647990,899640,978990,758920,0
PC(O-15:1_18:0),PC(O-33:1),PC,alkyl-acyl,(O-15:1_18:0),(O-33:1),731.5829,30.4401,C41 H82 N1 O7 P1,M+H,1,3,0,7.69,C,525880,479160,680800,718720,764970,784720,817970,870210,0
PC(O-15:1_18:1),PC(O-33:2),PC,alkyl-acyl,(O-15:1_18:1),(O-33:2),729.5672,23.5214,C41 H80 N1 O7 P1,M-CH3,1,1,0,7.69,C,1321723,1116069,1634473,1733511,1111264.5,2423549,2550370,2249874,0
PC(O-15:1_20:4),PC(O-35:5),PC,alkyl-acyl,(O-15:1_20:4),(O-35:5),751.5516,20.8327,C43 H78 N1 O7 P1,M-CH3,1,3,0,7.69,C,165293770,183022910,206133540,264710120,277308010,284854640,286304570,310590210,1478.79
PC(O-15:1_22:1),PC(O-37:2),PC,alkyl-acyl,(O-15:1_22:1),(O-37:2),785.6298,35.1323,C45 H88 N1 O7 P1,M+H,1,4,0,7.69,C,2717200,2744000,2963600,2610100,2833200,4776300,5337800,5007500,0
PC(O-15:1_22:3),PC(O-37:4),PC,alkyl-acyl,(O-15:1_22:3),(O-37:4),781.5985,28.1678,C45 H84 N1 O7 P1,M+H,1,3,0,7.69,C,1709900,2141270,2453350,1649770,3284900,3275860,4467180,4411590,0
PC(O-15:1_22:4),PC(O-37:5),PC,alkyl-acyl,(O-15:1_22:4),(O-37:5),779.5829,22.8886,C45 H82 N1 O7 P1,M-CH3,1,3,0,7.69,C,40041,22366,58819,56843,279.47,42458,51879,23338,0
PC(O-15:1_22:6),PC(O-37:7),PC,alkyl-acyl,(O-15:1_22:6),(O-37:7),775.5516,19.5168,C45 H78 N1 O7 P1,M-CH3,1,3,0,23.08,C,476574571,197616058,423496230,397744960,575566450,686002470,362872289,410721526,0
PC(O-15:2_20:1),PC(O-35:3),PC,alkyl-acyl,(O-15:2_20:1),(O-35:3),755.5829,25.5512,C43 H82 N1 O7 P1,M+H,1,3,0,7.69,C,29879000,42618000,46130000,30459000,72014000,54336000,60918000,61689000,0
PC(O-15:2_22:2),PC(O-37:4),PC,alkyl-acyl,(O-15:2_22:2),(O-37:4),781.5985,26.7002,C45 H84 N1 O7 P1,M+H,1,3,0,15.38,C,1547240,1412020,1619840,2036670,1838280,2679400,2574000,1779340,0
PC(O-15:2_22:4),PC(O-37:6),PC,alkyl-acyl,(O-15:2_22:4),(O-37:6),777.5672,26.0749,C45 H80 N1 O7 P1,M+H,1,3,0,7.69,C,104010,188660,131770,87001,63213,62243,60621,149520,0
PC(O-15:2_22:6),PC(O-37:8),PC,alkyl-acyl,(O-15:2_22:6),(O-37:8),773.5359,18.3185,C45 H76 N1 O7 P1,M+H,1,2,0,23.08,C,203500000,198980000,138670000,231050000,225510000,309220000,289970000,290460000,0
PC(O-16:0_16:0),PC(O-32:0),PC,alkyl-acyl,(O-16:0_16:0),(O-32:0),719.5829,22.2666,C40 H82 N1 O7 P1,M+H,2,2,0,84.62,A,75875000,87009000,85809000,130560000,110408000,121185000,121508000,97453000,1002.6800000000001
PC(O-16:0_18:1),PC(O-34:1),PC,alkyl-acyl,(O-16:0_18:1),(O-34:1),745.5985,22.7292,C42 H84 N1 O7 P1,M+HCOO,1,4,0,15.38,B,582380,802920,1116700,1024430,1342970,1639840,1442620,1397760,0
PC(O-16:0_20:1),PC(O-36:1),PC,alkyl-acyl,(O-16:0_20:1),(O-36:1),773.6298,26.0171,C44 H88 N1 O7 P1,M+HCOO,1,4,0,7.69,C,162114,330296,115203,177000,161698,211300,456440,253720,0
PC(O-16:0_20:4),PC(O-36:4),PC,alkyl-acyl,(O-16:0_20:4),(O-36:4),767.5829,19.1218,C44 H82 N1 O7 P1,M+HCOO,1,6,0,7.69,B,105080,2387.6,35355,0,100320,75698,201.02,37018,0
PC(O-16:1_16:0),PC(O-32:1),PC,alkyl-acyl,(O-16:1_16:0),(O-32:1),717.5672,21.4495,C40 H80 N1 O7 P1,M+H,2,4,0,61.54,A,100394600,87160040,161885819,166938200,163925200,150746040,154251700,158127830,0
PC(O-16:1_18:0),PC(O-34:1),PC,alkyl-acyl,(O-16:1_18:0),(O-34:1),745.5985,22.8836,C42 H84 N1 O7 P1,M+Na,1,4,0,7.69,C,560030,325470,616580,672790,552390,660040,711050,661280,0
PC(O-16:1_20:4),PC(O-36:5),PC,alkyl-acyl,(O-16:1_20:4),(O-36:5),765.5672,22.7036,C44 H80 N1 O7 P1,M-CH3,1,6,0,7.69,C,8858900,2171900,12065000,15787000,13853000,209960,423150,17107000,0
PC(O-16:1_22:1),PC(O-38:2),PC,alkyl-acyl,(O-16:1_22:1),(O-38:2),799.6455,35.0845,C46 H90 N1 O7 P1,M-CH3,1,2,0,23.08,C,891250,868550,924560,1037200,1123800,1675500,1790800,1696600,0
PC(O-16:1_22:4),PC(O-38:5),PC,alkyl-acyl,(O-16:1_22:4),(O-38:5),793.5985,27.0453,C46 H84 N1 O7 P1,M+H,1,6,0,7.69,C,105940,103930,66870,95619,829.27,174590,125710,157460,0
PC(O-16:1_22:6),PC(O-38:7),PC,alkyl-acyl,(O-16:1_22:6),(O-38:7),789.5672,17.692,C46 H80 N1 O7 P1,M+H,1,3,0,7.69,C,577670,1064500,1637900,285280,1763200,942050,1248700,1772400,0
PC(O-16:2_14:0),PC(O-30:2),PC,alkyl-acyl,(O-16:2_14:0),(O-30:2),687.5203,18.6056,C38 H74 N1 O7 P1,M-CH3,1,1,0,7.69,C,282010,242620,485080,296930,522440,943210,914290,207250,0
PC(O-16:2_16:0),PC(O-32:2),PC,alkyl-acyl,(O-16:2_16:0),(O-32:2),715.5516,21.5686,C40 H78 N1 O7 P1,M-CH3,1,2,0,15.38,C,20807000,17664500,22178900,22140300,24770900,27208600,15536400,12298200,0
PC(O-16:2_16:1),PC(O-32:3),PC,alkyl-acyl,(O-16:2_16:1),(O-32:3),713.5359,18.7317,C40 H76 N1 O7 P1,M-CH3,1,1,0,7.69,C,3594600,1704700,2363760,1422960,2729980,4586300,5103000,4308600,0
PC(O-16:2_19:1),PC(O-35:3),PC,alkyl-acyl,(O-16:2_19:1),(O-35:3),755.5829,24.2638,C43 H82 N1 O7 P1,M-CH3,1,3,0,23.08,C,776640,722980,873240,910020,810300,1483940,762540,1301080,0
PC(O-16:2_20:3),PC(O-36:5),PC,alkyl-acyl,(O-16:2_20:3),(O-36:5),765.5672,20.6465,C44 H80 N1 O7 P1,M-CH3,1,6,0,30.77,C,788430,693460,814500,789290,856330,1297300,1223400,1083000,0
PC(O-16:2_20:4),PC(O-36:6),PC,alkyl-acyl,(O-16:2_20:4),(O-36:6),763.5516,18.9484,C44 H78 N1 O7 P1,M-CH3,1,4,0,7.69,C,21014000,19623000,24013000,23431000,24492000,29387000,29179000,26537000,0
PC(O-16:2_22:5),PC(O-38:7),PC,alkyl-acyl,(O-16:2_22:5),(O-38:7),789.5672,18.0565,C46 H80 N1 O7 P1,M-CH3,1,3,0,7.69,C,1468400,443950,1532800,220210,2105600,2091800,1410000,1390300,0
PC(O-16:3_22:6),PC(O-38:9),PC,alkyl-acyl,(O-16:3_22:6),(O-38:9),785.5359,16.6172,C46 H76 N1 O7 P1,M-CH3,1,1,0,7.69,C,123210,58130,101879,73725,62777,139833,115968,117460,0
PC(O-17:1_16:0),PC(O-33:1),PC,alkyl-acyl,(O-17:1_16:0),(O-33:1),731.5829,30.3842,C41 H82 N1 O7 P1,M+H,1,3,0,7.69,C,525880,479160,680800,718720,764970,784720,817970,870210,0
PC(O-17:1_18:1),PC(O-35:2),PC,alkyl-acyl,(O-17:1_18:1),(O-35:2),757.5985,46.3565,C43 H84 N1 O7 P1,M+H,1,3,0,7.69,C,157990,160230,152210,136910,67693,211790,297980,193880,0
PC(O-17:1_22:6),PC(O-39:7),PC,alkyl-acyl,(O-17:1_22:6),(O-39:7),803.5829,23.4856,C47 H82 N1 O7 P1,M+H,2,5,0,15.38,A,3456710,2173290,3883270,4072190,5287200,5621800,5350000,4483060,0
PC(O-17:2_22:4),PC(O-39:6),PC,alkyl-acyl,(O-17:2_22:4),(O-39:6),805.5985,24.6581,C47 H84 N1 O7 P1,M+H,1,7,0,7.69,C,3297800,3141200,3524100,3266200,3826400,4097200,4851800,4418200,0
PC(O-17:2_22:6),PC(O-39:8),PC,alkyl-acyl,(O-17:2_22:6),(O-39:8),801.5672,21.141,C47 H80 N1 O7 P1,M+H,1,2,0,15.38,C,2031590,1857390,1774810,1696250,2257880,3228000,2586160,3110600,0
PC(O-18:0_16:0),PC(O-34:0),PC,alkyl-acyl,(O-18:0_16:0),(O-34:0),747.6142,26.8715,C42 H86 N1 O7 P1,M+HCOO,1,3,0,7.69,C,54371127,39083628,57913426,91935470,83637270,91304575,89817240,85772404,263.23534558
PC(O-18:0_18:1),PC(O-36:1),PC,alkyl-acyl,(O-18:0_18:1),(O-36:1),773.6298,26.325,C44 H88 N1 O7 P1,M+HCOO,1,4,0,15.38,C,612670,621970,504640,604792,637710,823790,842530,697130,0
PC(O-18:0_22:4),PC(O-40:4),PC,alkyl-acyl,(O-18:0_22:4),(O-40:4),823.6455,24.7081,C48 H90 N1 O7 P1,M+H,1,2,0,15.38,C,885480,1156120,1019120,1619130,1398470,1220280,1861780,1666160,0
PC(O-18:1_16:0),PC(O-34:1),PC,alkyl-acyl,(O-18:1_16:0),(O-34:1),745.5985,22.2396,C42 H84 N1 O7 P1,M+H,2,4,0,53.85,A,376575000,262836920,471331400,332199960,244930460,372923240,358277400,518736400,23839.16
PC(O-18:1_20:1),PC(O-38:2),PC,alkyl-acyl,(O-18:1_20:1),(O-38:2),799.6455,34.929,C46 H90 N1 O7 P1,M-CH3,1,2,0,7.69,C,612930,742540,219190,965240,1007700,1468500,1790800,1574000,0
PC(O-18:1_20:4),PC(O-38:5),PC,alkyl-acyl,(O-18:1_20:4),(O-38:5),793.5985,19.0492,C46 H84 N1 O7 P1,M+H,2,6,0,92.31,A,1824600,1283000,2426300,2424000,2041000,2494900,2250600,2888300,3231.5
PC(O-18:4_20:1),PC(O-38:5),PC,alkyl-acyl,(O-18:4_20:1),(O-38:5),793.5985,20.909300000000002,C46 H84 N1 O7 P1,M+H,1,6,0,15.38,C,606140,290230,531560,956280,615960,612220,1058400,1021700,0.0015018
PC(O-18:4_20:2),PC(O-38:6),PC,alkyl-acyl,(O-18:4_20:2),(O-38:6),791.5829,18.4438,C46 H82 N1 O7 P1,M+H,2,4,0,69.23,B,15056000,13638000,14335000,16146000,15339000,14331000,15418000,16554000,0
